TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_REG;DT_CONST;DT_CANCEL;SIT;DT_INI_SIT;DT_INI_EXERC;DT_FIM_EXERC;CNPJ_ADMIN;ADMIN
F.I.I.;27.212.823/0001-37;TMJ FUNDO DE INVESTIMENTO IMOBILIARIO;12/05/2017;30/01/2017;;EM FUNCIONAMENTO NORMAL;20/06/2017;01/01/2020;31/12/2020;42.066.258/0001-30;RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
F.I.I.;31.713.990/0001-39;TOLLOG FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;18/12/2018;05/12/2018;;EM FUNCIONAMENTO NORMAL;13/02/2019;01/07/2019;30/06/2020;50.657.675/0001-86;SLW CVC LTDA
F.I.I.;29.018.899/0001-51;TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIÁRIO;10/01/2018;22/05/2017;;EM FUNCIONAMENTO NORMAL;24/01/2018;01/01/2020;31/12/2020;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;29.018.899/0001-51;TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIÁRIO;10/01/2018;22/05/2017;;EM FUNCIONAMENTO NORMAL;24/01/2018;01/01/2020;31/12/2020;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;30.230.870/0001-18;TORDESILHAS EI FUNDO DE INVESTIMENTO IMOBILIÁRIO;28/08/2019;08/03/2018;;EM FUNCIONAMENTO NORMAL;30/08/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;12.810.070/0001-94;TP CORPORATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/02/2011;;01/04/2013;CANCELADA;01/04/2013;;;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;27.539.754/0001-70;Trade Invest Care I Fundo de Investimento Imobiliário - FII;03/08/2017;13/03/2017;;FASE PRÉ-OPERACIONAL;03/08/2017;;;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;27.539.651/0001-00;TRADE INVEST CARE II FUNDO DE INVESTIMENTO IMOBILIÁRIO;01/08/2017;13/03/2017;;FASE PRÉ-OPERACIONAL;01/08/2017;;;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;29.242.844/0001-20;TRANCOSO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/11/2019;21/11/2017;;EM FUNCIONAMENTO NORMAL;03/12/2019;01/01/2020;31/12/2020;62.285.390/0001-40;SOCOPA SOCIEDADE CORRETORA PAULISTA SA
F.I.I.;17.007.443/0001-07;TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;05/08/2013;18/09/2012;;EM FUNCIONAMENTO NORMAL;05/08/2013;01/07/2019;30/06/2020;11.758.741/0001-52;BANCO FINAXIS S.A.
F.I.I.;26.990.011/0001-50;TREECORP REAL ESTATE FII - I;03/03/2017;17/01/2017;;EM FUNCIONAMENTO NORMAL;10/05/2017;01/01/2020;31/12/2020;44.077.014/0001-89;BR-CAPITAL DTVM S.A.
F.I.I.;13.703.596/0001-38;TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;01/07/2012;19/05/2011;;EM FUNCIONAMENTO NORMAL;01/07/2012;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;15.006.267/0001-63;TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;08/11/2012;27/01/2012;;EM FUNCIONAMENTO NORMAL;08/11/2012;01/01/2020;31/12/2020;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;28.548.288/0001-52;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;01/09/2017;21/08/2017;;EM FUNCIONAMENTO NORMAL;15/10/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;21.642.282/0001-09;TS PART FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;11/01/2018;22/12/2014;;LIQUIDAÇÃO;30/08/2019;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;15.592.630/0001-70;URBANIZAÇÃO I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;05/12/2012;10/05/2012;17/11/2015;CANCELADA;17/11/2015;01/01/2019;31/12/2019;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
F.I.I.;34.508.872/0001-87;URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;03/12/2019;18/07/2019;;EM FUNCIONAMENTO NORMAL;10/12/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;29.324.723/0001-28;V2 RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;12/11/2018;09/11/2018;10/09/2019;CANCELADA;10/09/2019;;;05.389.174/0001-01;MODAL  D.T.V.M. LTDA
F.I.I.;34.197.811/0001-46;VALORA CRI ÍNDICE DE PREÇO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;03/01/2020;02/01/2020;;FASE PRÉ-OPERACIONAL;03/01/2020;;;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;28.090.655/0001-17;VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;01/08/2017;20/06/2017;;EM FUNCIONAMENTO NORMAL;08/08/2017;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;28.090.655/0001-17;VALORA RE I FUNDO DE INVESTIMENTO IMOBILIARIO - FII;01/08/2017;20/06/2017;;EM FUNCIONAMENTO NORMAL;08/08/2017;01/01/2020;31/12/2020;36.113.876/0001-91;OLIVEIRA TRUST DTVM S.A.
F.I.I.;29.852.732/0001-91;VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO - FII;13/03/2018;02/03/2018;;EM FUNCIONAMENTO NORMAL;27/07/2018;01/07/2019;30/06/2020;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;32.186.230/0001-83;VAM FUNDO DE INVESTIMENTO IMOBILIÁRIO;10/12/2018;29/11/2018;;EM FUNCIONAMENTO NORMAL;10/12/2018;01/07/2019;30/06/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;17.655.122/0001-19;VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/05/2013;14/02/2013;;EM FUNCIONAMENTO NORMAL;28/05/2013;01/01/2020;31/12/2020;00.806.535/0001-54;PLANNER CORRETORA DE VALORES SA
F.I.I.;35.507.457/0001-71;VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO;26/11/2019;31/10/2019;;EM FUNCIONAMENTO NORMAL;04/02/2020;04/02/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;30.871.660/0001-09;VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO;18/07/2018;14/06/2018;;EM FUNCIONAMENTO NORMAL;30/11/2018;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;32.400.250/0001-05;VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;28/08/2019;29/07/2019;;EM FUNCIONAMENTO NORMAL;09/10/2019;09/10/2019;30/06/2020;62.418.140/0001-31;INTRAG DTVM LTDA.
F.I.I.;13.842.683/0001-76;VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIARIO;14/05/2013;16/06/2011;;EM FUNCIONAMENTO NORMAL;14/05/2013;01/01/2020;31/12/2020;00.806.535/0001-54;PLANNER CORRETORA DE VALORES SA
F.I.I.;19.390.695/0001-93;VECTOR QUELUZ LAJES CORPORATIVAS II FUNDO DE INVESTIMENTO IMOBILIARIO;30/06/2014;27/11/2013;01/09/2014;CANCELADA;01/09/2014;;;00.806.535/0001-54;PLANNER CORRETORA DE VALORES SA
F.I.I.;22.016.637/0001-09;VENETO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;12/05/2017;22/04/2015;;FASE PRÉ-OPERACIONAL;12/05/2017;;;12.063.256/0001-27;MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;12.093.377/0001-11;VENTURA II-A FI IMOBILIÁRIO FII;04/10/2010;;08/12/2016;CANCELADA;08/12/2016;01/01/2019;31/12/2019;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;19.267.845/0001-76;VGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;17/02/2014;06/11/2013;;EM FUNCIONAMENTO NORMAL;17/02/2014;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;32.527.552/0001-49;VIC DESENVOLVIMENTO - VINTAGE 20/21 FUNDO DE INVESTIMENTO IMOBILIÁRIO;19/09/2019;11/07/2018;;FASE PRÉ-OPERACIONAL;19/09/2019;;;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
F.I.I.;31.547.855/0001-60;VINCI INSTRUMENTOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;19/10/2018;23/08/2018;;EM FUNCIONAMENTO NORMAL;04/09/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;24.853.044/0001-22;VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;24/05/2016;13/05/2016;;EM FUNCIONAMENTO NORMAL;10/12/2018;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;12.516.185/0001-70;VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/07/2013;10/07/2013;;EM FUNCIONAMENTO NORMAL;24/07/2013;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;17.554.274/0001-25;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;07/08/2013;31/01/2013;;EM FUNCIONAMENTO NORMAL;10/03/2014;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;26.452.179/0001-01;VIRACONDO FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO;18/12/2017;20/02/2017;01/10/2018;CANCELADA;01/10/2018;01/07/2019;30/06/2020;15.489.568/0001-95;INTRADER DTVM LTDA
F.I.I.;16.924.913/0001-34;VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO;06/09/2016;27/11/2012;;EM FUNCIONAMENTO NORMAL;06/09/2016;01/07/2019;30/06/2020;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
F.I.I.;14.786.587/0001-10;VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;08/01/2015;06/10/2014;17/05/2019;CANCELADA;17/05/2019;01/07/2019;30/06/2020;03.384.738/0001-98;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.
F.I.I.;20.265.409/0001-47;VOTORANTIM PARKCITY FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;21/12/2015;08/05/2014;08/03/2019;CANCELADA;08/03/2019;;;03.384.738/0001-98;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.
F.I.I.;17.870.926/0001-30;Votorantim Securities Master Fundo de Investimento Imobiliário - FII;14/03/2018;20/03/2013;;EM FUNCIONAMENTO NORMAL;13/07/2018;01/01/2020;31/12/2020;03.384.738/0001-98;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.
F.I.I.;11.196.098/0001-10;VPC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/11/2009;;30/04/2015;CANCELADA;30/04/2015;;;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;21.826.249/0001-20;VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;10/12/2015;13/03/2015;;EM FUNCIONAMENTO NORMAL;10/12/2015;01/01/2020;31/12/2020;45.246.410/0001-55;PLURAL S.A. BANCO MULTIPLO
F.I.I.;30.248.129/0001-84;VX VI - FUNDO DE INVESTIMENTO IMOBILIÁRIO;16/08/2018;16/08/2018;;EM FUNCIONAMENTO NORMAL;30/08/2018;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;30.578.351/0001-45;VX XII - Fundo de Investimento Imobiliário;26/03/2019;16/05/2018;;EM FUNCIONAMENTO NORMAL;27/03/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;30.982.974/0001-89;VX XVI - FUNDO DE INVESTIMENTO IMOBILIÁRIO;27/06/2019;22/06/2018;;EM FUNCIONAMENTO NORMAL;01/11/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;26.269.251/0001-60;WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;23/01/2017;22/09/2016;;EM FUNCIONAMENTO NORMAL;03/05/2017;01/07/2019;30/06/2020;00.329.598/0001-67;ÍNDIGO INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA
F.I.I.;12.834.763/0001-17;WM RB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;15/06/2011;;24/08/2017;CANCELADA;24/08/2017;01/01/2019;31/12/2019;33.868.597/0001-40;CITIBANK DTVM SA
F.I.I.;16.802.320/0001-03;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;06/03/2013;17/08/2012;;EM FUNCIONAMENTO NORMAL;06/03/2013;01/01/2020;31/12/2020;72.600.026/0001-81;RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA
F.I.I.;28.516.301/0001-91;XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;31/07/2019;26/04/2017;;EM FUNCIONAMENTO NORMAL;12/09/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;18.308.516/0001-63;XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;19/04/2016;29/09/2015;;EM FUNCIONAMENTO NORMAL;19/04/2016;01/01/2020;31/12/2020;27.652.684/0001-62;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.
F.I.I.;28.516.325/0001-40;XP Industrial Fundo de Investimento Imobiliário;21/05/2018;26/04/2017;;EM FUNCIONAMENTO NORMAL;04/07/2018;01/07/2019;30/06/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;26.502.794/0001-85;XP Log Fundo de Investimento Imobiliário - FII;26/04/2018;18/10/2016;;EM FUNCIONAMENTO NORMAL;28/05/2018;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;28.757.546/0001-00;XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;04/10/2017;26/09/2017;;EM FUNCIONAMENTO NORMAL;22/12/2017;01/07/2019;30/06/2020;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
F.I.I.;30.654.849/0001-40;XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;20/09/2018;23/05/2018;;EM FUNCIONAMENTO NORMAL;04/12/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;13.811.400/0001-29;XP RECEBIVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;16/11/2011;;17/05/2017;CANCELADA;17/05/2017;01/01/2019;31/12/2019;02.332.886/0001-04;XP INVESTIMENTOS CCTVM S.A.
F.I.I.;30.983.020/0001-90;XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO - FII;02/07/2019;22/06/2018;;EM FUNCIONAMENTO NORMAL;10/07/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;26.502.810/0001-30;XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;27/09/2017;18/10/2016;;EM FUNCIONAMENTO NORMAL;28/09/2017;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;26.502.810/0001-30;XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO;27/09/2017;18/10/2016;;EM FUNCIONAMENTO NORMAL;28/09/2017;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;24.853.060/0001-15;XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO;24/05/2016;13/05/2016;;EM FUNCIONAMENTO NORMAL;27/12/2016;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;18.265.829/0001-81;YAGO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;09/12/2013;17/05/2013;;EM FUNCIONAMENTO NORMAL;09/12/2013;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;28.267.696/0001-36;YAGUARA CAPITAL HIGH YIELD FUNDO DE INVESTIMENTO IMOBILIARIO;31/07/2017;30/06/2017;;EM FUNCIONAMENTO NORMAL;23/05/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;28.267.696/0001-36;YAGUARA CAPITAL HIGH YIELD FUNDO DE INVESTIMENTO IMOBILIARIO;31/07/2017;30/06/2017;;EM FUNCIONAMENTO NORMAL;23/05/2019;01/01/2020;31/12/2020;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.
F.I.I.;33.842.871/0001-01;YORK - FUNDO DE INVESTIMENTO IMOBILIARIO;03/07/2019;24/05/2019;;EM FUNCIONAMENTO NORMAL;04/07/2019;01/01/2020;31/12/2020;13.486.793/0001-42;BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
F.I.I.;28.266.953/0001-15;ZAHAV FUNDO DE INVESTIMENTOS IMOBILIÁRIOS - FII;17/05/2018;28/06/2017;;LIQUIDAÇÃO;08/03/2019;01/07/2019;30/06/2020;15.489.568/0001-95;INTRADER DTVM LTDA
